DGM_NM,gid
초등학교(국민학교),다사415462
초등학교(국민학교),다사415461
초등학교(국민학교),다사414461
초등학교(국민학교),다사414462
탑동초등학교,다사481394
탑동초등학교,다사482393
탑동초등학교,다사481393
탑동초등학교,다사482394
학교,다사626624
학교,다사628624
학교,다사626623
학교,다사626625
학교,다사627624
학교,다사627623
학교,다사627625
학교,다사628625
영문초등학교,다사458468
영문초등학교,다사458469
영문초등학교,다사459468
영문초등학교,다사459469
학교,다사536433
학교,다사535432
학교,다사536434
학교,다사535434
학교,다사536432
학교,다사535433
특수학교,다사550550
특수학교,다사550551
중학교,다사569533
중학교,다사568534
중학교,다사569534
중학교,다사570534
신명초등학교,다사689492
신명초등학교,다사689491
신명초등학교,다사689490
신명초등학교,다사691491
신명초등학교,다사690492
신명초등학교,다사690493
신명초등학교,다사690490
신명초등학교,다사690491
신명초등학교,다사691490
중평초등학교,다사615599
중평초등학교,다사615597
중평초등학교,다사616598
중평초등학교,다사614598
중평초등학교,다사615598
염강초등학교,다사437513
염강초등학교,다사438515
염강초등학교,다사438514
염강초등학교,다사439515
염강초등학교,다사438513
염강초등학교,다사437514
염강초등학교,다사439514
초등학교(국민학교),다사436505
초등학교(국민학교),다사436506
초등학교(국민학교),다사437506
초등학교(국민학교),다사435506
초등학교(국민학교),다사435505
신암초등학교,다사667500
신암초등학교,다사667499
신암초등학교,다사668500
신암초등학교,다사668501
신암초등학교,다사668499
신암초등학교,다사667501
가원초등학교,다사656433
가원초등학교,다사657434
가원초등학교,다사657433
가원초등학교,다사656434
가원초등학교,다사655434
가원초등학교,다사655433
학교,다사554450
학교,다사553451
학교,다사553450
학교,다사554451
학교,다사523440
학교,다사522440
학교,다사520444
학교,다사517443
학교,다사517442
학교,다사521441
학교,다사516442
학교,다사516443
학교,다사518444
학교,다사520441
학교,다사517441
학교,다사518441
학교,다사519444
학교,다사519441
학교,다사523441
학교,다사520443
학교,다사519443
학교,다사518443
학교,다사521442
학교,다사519442
학교,다사520442
학교,다사521443
학교,다사522442
학교,다사518442
학교,다사523442
학교,다사522441
학교,다사484463
학교,다사483464
학교,다사481463
학교,다사482464
학교,다사481464
학교,다사483463
학교,다사482463
학교,다사607650
학교,다사606650
학교,다사607649
학교,다사606649
학교,다사413427
학교,다사414426
학교,다사414427
학교,다사413426
중학교1,다사670424
중학교1,다사670423
중학교1,다사671423
중학교1,다사671424
학교,다사547486
학교,다사548486
학교,다사547487
학교,다사547485
학교,다사548485
학교,다사548487
학교,다사546486
학교,다사546485
서래초등학교,다사549441
서래초등학교,다사549442
서래초등학교,다사548441
서래초등학교,다사547442
서래초등학교,다사548442
학교,다사527451
학교,다사527450
학교,다사526451
학교,다사526450
학교,다사579532
학교,다사579532
학교,다사579533
학교,다사579531
학교,다사579532
학교,다사581533
학교,다사580532
학교,다사581532
학교,다사580531
학교,다사580533
학교,다사579533
학교,다사510434
학교,다사511435
학교,다사511434
학교,다사510435
세종대학교,다사624499
세종대학교,다사622501
세종대학교,다사623505
세종대학교,다사624503
세종대학교,다사623506
세종대학교,다사622503
세종대학교,다사621505
세종대학교,다사622506
세종대학교,다사622502
세종대학교,다사622505
세종대학교,다사622504
세종대학교,다사624504
세종대학교,다사625503
세종대학교,다사623501
세종대학교,다사623500
세종대학교,다사623499
세종대학교,다사624502
세종대학교,다사625502
세종대학교,다사623502
세종대학교,다사623504
세종대학교,다사624500
세종대학교,다사625501
세종대학교,다사623503
세종대학교,다사624501
학교,다사717509
학교,다사718509
학교,다사717510
학교,다사718510
공공청사,다사556451
중학교,다사399512
중학교,다사399511
중학교,다사400512
중학교,다사400511
강남구 개포동 189일대,다사621431
강남구 개포동 189일대,다사621430
강남구 개포동 189일대,다사622431
도서관,다사600425
도서관,다사600426
도서관,다사601425
도서관,다사599425
도서관,다사601426
도서관,다사602622
도서관,다사478451
기타도서관시설,다사560575
기타도서관시설,다사560574
기타도서관시설,다사561574
도서관,다사626563
도서관,다사625563
도서관,다사626562
도서관,다사625562
초등학교(국민학교),다사436505
초등학교(국민학교),다사435505
동이천국민학교,다사537467
동이천국민학교,다사536468
동이천국민학교,다사535468
동이천국민학교,다사536469
동이천국민학교,다사537468
동이천국민학교,다사537469
유현초등학교,다사569593
유현초등학교,다사569592
유현초등학교,다사568593
유현초등학교,다사568592
학교,다사492541
학교,다사493541
학교,다사492537
학교,다사492539
학교,다사491540
학교,다사491541
학교,다사492538
학교,다사493539
학교,다사494539
학교,다사493540
학교,다사492540
신흥초등학교,다사476401
신흥초등학교,다사476402
신흥초등학교,다사477402
신흥초등학교,다사477401
학교,다사617490
학교,다사617489
학교,다사616490
학교,다사527497
학교,다사526495
학교,다사527494
학교,다사528498
학교,다사526498
학교,다사527496
학교,다사528495
학교,다사528497
학교,다사525498
학교,다사528494
학교,다사528496
학교,다사527498
학교,다사527495
학교,다사526496
학교,다사525497
학교,다사526497
도서관,다사472519
도서관,다사472520
도서관,다사470519
도서관,다사471521
도서관,다사470520
도서관,다사471519
도서관,다사471520
도서관,다사481529
도서관,다사481530
도서관,다사480530
동사무소,다사386527
동사무소,다사387527
동사무소,다사387526
동사무소,다사386526
청사 기타,다사400514
청사 기타,다사400515
청사 기타,다사401515
청사 기타,다사401514
청사 기타,다사401516
청사 기타,다사400516
공공청사 기타,다사400515
공공청사 기타,다사400516
중학교,다사399512
중학교,다사399511
중학교,다사400512
중학교,다사400511
중학교,다사401523
중학교,다사400523
중학교,다사401522
중학교,다사400522
문화시설,다사461454
문화시설,다사462455
문화시설,다사462454
문화시설,다사461455
학교,다사545447
학교,다사545448
학교,다사545446
학교,다사544446
학교,다사544448
학교,다사544447
학교,다사544446
학교,다사545446
학교,다사544447
학교,다사516504
학교,다사516503
학교,다사515503
학교,다사515504
학교,다사461411
학교,다사462410
학교,다사460411
학교,다사461410
학교,다사460410
원촌초등학교,다사569452
원촌초등학교,다사568452
원촌초등학교,다사568453
원촌초등학교,다사569453
원촌초등학교,다사570452
초등학교(국민학교),다사622606
초등학교(국민학교),다사623605
초등학교(국민학교),다사623606
초등학교(국민학교),다사624605
초등학교(국민학교),다사624606
초등학교(국민학교),다사623607
"삼각초,중학교",다사571574
"삼각초,중학교",다사572575
"삼각초,중학교",다사571575
"삼각초,중학교",다사571574
"삼각초,중학교",다사572574
외국인학교,다사519569
외국인학교,다사519568
외국인학교,다사520569
외국인학교,다사519570
외국인학교,다사520570
사회복지시설,다사550526
사회복지시설,다사523452
사회복지시설,다사522452
사회복지시설,다사402521
사회복지시설,다사401521
사회복지시설,다사588577
사회복지시설,다사588578
사회복지시설,다사470541
사회복지시설,다사469541
사회복지시설,다사629537
문화시설2,다사606531
문화시설2,다사607530
문화시설2,다사606530
문화시설,다사419452
공공청사,다사498571
공공청사,다사498572
초등학교,다사400517
초등학교,다사401516
초등학교,다사401517
초등학교,다사400516
세무서,다사401516
세무서,다사400516
기타 사회복지시설,다사632576
사회복지시설,다사508493
사회복지시설,다사507493
