번호,광역지자체,시군구, 50키로와트 , 100키로와트 , 100키로와트듀얼 , 200키로와트듀얼 , 300키로와트이상 ,  사용량(키로와트시)  
4220,경북,상주시,0,0,4,0,0,"3,528"
4221,경북,포항시,0,0,4,0,0,"15,702"
4222,경북,경주시,0,0,4,0,0,"19,643"
4223,대구,북구,0,0,4,0,0,"137,319"
4224,대구,달서구,0,0,4,0,0,"99,272"
4225,경북,포항시,0,0,4,0,0,"104,592"
4226,경북,포항시,0,0,4,0,0,"45,399"
4227,충북,보은군,0,0,4,0,0,"23,289"
4228,울산,울주군,0,1,0,0,0,"86,312"
4229,충북,괴산군,0,1,0,0,0,"115,402"
4230,충북,영동군,0,1,0,0,0,"14,743"
4231,충북,옥천군,0,1,0,0,0,"18,440"
4232,충북,옥천군,0,1,0,0,0,"6,150"
4233,충북,옥천군,0,1,0,0,0,"2,354"
4234,충북,진천군,0,1,0,0,0,"33,242"
4235,충북,제천시,0,1,0,0,0,"1,286"
4236,충북,증평군,0,1,0,0,0,"20,843"
4237,충북,청주시,0,1,0,0,0,"75,600"
4238,충북,청주시,0,1,0,0,0,"89,850"
4239,충북,옥천군,0,1,0,0,0,"4,192"
4240,충북,충주시,0,1,0,0,0,"38,882"
4241,충북,충주시,0,1,0,0,0,"12,874"
4242,충북,옥천군,0,1,0,0,0,"6,231"
4243,충북,제천시,0,1,0,0,0,"53,665"
4244,충북,옥천군,0,1,0,0,0,"5,695"
4245,대전,동구,1,0,0,0,0,"20,034"
4246,대전,동구,1,0,0,0,0,"38,273"
4247,대전,동구,1,0,0,0,0,"14,790"
4248,대전,서구,1,0,0,0,0,"52,115"
4249,대전,서구,1,0,0,0,0,"44,372"
4250,대전,서구,1,0,0,0,0,"29,173"
4251,대전,서구,1,0,0,0,0,"21,649"
4252,대전,서구,1,0,0,0,0,"19,663"
4253,대전,서구,1,0,0,0,0,"14,570"
4254,대전,대덕구,1,0,0,0,0,"19,793"
4255,대전,유성구,1,0,0,0,0,"24,189"
4256,대전,유성구,1,0,0,0,0,"8,248"
4257,대전,유성구,1,0,0,0,0,"3,813"
4258,대전,중구,1,0,0,0,0,"14,607"
4259,대전,중구,1,0,0,0,0,"7,614"
4260,대전,서구,1,0,0,0,0,"21,900"
4261,대전,대덕구,1,0,0,0,0,"4,498"
4262,대전,유성구,1,0,0,0,0,"2,085"
4263,대전,유성구,1,0,0,0,0,"16,846"
4264,대전,유성구,1,0,0,0,0,"40,000"
4265,경기,화성시,2,0,0,0,0,"26,984"
4266,경기,화성시,2,0,0,0,0,"20,268"
4267,강원,양양군,1,0,0,0,0,"22,600"
4268,강원,원주시,2,0,0,0,0,"102,464"
4269,강원,원주시,1,0,0,0,0,"20,068"
4270,강원,원주시,1,0,0,0,0,"14,765"
4271,강원,원주시,1,0,0,0,0,"36,871"
4272,강원,횡성군,1,0,0,0,0,"19,039"
4273,전남,영암군,1,0,0,0,0,"7,716"
4274,전남,영암군,1,0,0,0,0,"2,794"
4275,전남,진도군,1,0,0,0,0,"16,582"
4276,경북,고령군,1,0,0,0,0,"14,377"
4277,경북,고령군,1,0,0,0,0,"26,014"
4278,경북,영덕군,1,0,0,0,0,"33,422"
4279,경북,영천시,2,0,0,0,0,"35,253"
4280,경북,영천시,1,0,0,0,0,"10,259"
4281,경북,의성군,1,0,0,0,0,"17,814"
4282,경북,의성군,1,0,0,0,0,"19,469"
4283,경북,포항시,1,0,0,0,0,"27,697"
4284,경북,포항시,1,0,0,0,0,"47,367"
4285,경북,포항시,1,0,0,0,0,"34,097"
4286,경북,포항시,1,0,0,0,0,"12,258"
4287,경남,사천시,1,0,0,0,0,"45,522"
4288,경남,사천시,1,0,0,0,0,"26,289"
4289,경남,창원시,1,0,0,0,0,"28,004"
4290,경남,창원시,1,0,0,0,0,"15,015"
4291,경남,창원시,1,0,0,0,0,"5,082"
4292,경남,창원시,1,0,0,0,0,"18,277"
4293,경남,창원시,1,0,0,0,0,"9,998"
4294,인천,서구,1,0,0,0,0,"35,666"
4295,광주,서구,1,0,0,0,0,"23,211"
4296,광주,광산구,1,0,0,0,0,"33,052"
4297,광주,남구,1,0,0,0,0,"30,820"
4298,광주,동구,1,0,0,0,0,"29,013"
4299,광주,동구,1,0,0,0,0,"7,080"
4300,광주,동구,1,0,0,0,0,"39,674"
4301,광주,광산구,1,0,0,0,0,"43,725"
4302,광주,북구,1,0,0,0,0,"8,845"
4303,광주,남구,1,0,0,0,0,"12,178"
4304,광주,광산구,1,0,0,0,0,"18,191"
4305,울산,남구,9,1,0,0,0,"131,132"
4306,울산,울주군,2,0,0,0,0,"15,265"
4307,울산,남구,0,1,0,0,0,"21,998"
4308,울산,남구,1,0,0,0,0,"16,575"
4309,울산,동구,0,1,0,0,0,"14,084"
4310,울산,동구,1,0,0,0,0,"11,074"
4311,울산,북구,1,0,0,0,0,"14,660"
4312,울산,북구,1,0,0,0,0,"13,632"
4313,울산,울주군,1,0,0,0,0,"1,551"
4314,울산,울주군,1,0,0,0,0,"9,655"
4315,전남,순천시,1,0,0,0,0,"40,799"
4316,경남,하동군,1,0,0,0,0,"11,298"
4317,경남,하동군,1,0,0,0,0,"5,661"
4318,강원,강릉시,0,1,0,0,0,"3,565"
4319,강원,강릉시,0,1,0,0,0,"1,942"
4320,강원,고성군,0,1,0,0,0,610
4321,강원,고성군,0,1,0,0,0,653
4322,강원,고성군,0,1,0,0,0,872
4323,강원,고성군,0,1,0,0,0,"1,189"
4324,강원,삼척시,0,1,0,0,0,"3,362"
4325,강원,삼척시,0,1,0,0,0,"1,153"
4326,강원,삼척시,0,1,0,0,0,"1,843"
4327,강원,삼척시,0,1,0,0,0,"1,899"
4328,강원,속초시,0,1,0,0,0,"2,574"
4329,강원,양구군,0,1,0,0,0,512
4330,강원,영월군,0,1,0,0,0,"3,116"
4331,강원,원주시,0,1,0,0,0,"2,220"
4332,강원,원주시,0,1,0,0,0,"3,210"
4333,강원,원주시,0,1,0,0,0,"2,082"
4334,강원,원주시,0,1,0,0,0,"3,131"
4335,강원,철원군,0,1,0,0,0,"1,064"
4336,강원,춘천시,0,1,0,0,0,"1,762"
4337,강원,춘천시,0,1,0,0,0,"1,537"
4338,강원,춘천시,0,1,0,0,0,656
4339,강원,춘천시,0,1,0,0,0,316
4340,강원,춘천시,0,1,0,0,0,"2,526"
4341,강원,춘천시,0,1,0,0,0,"2,015"
4342,강원,춘천시,0,1,0,0,0,"3,096"
4343,강원,평창군,0,1,0,0,0,"2,928"
4344,강원,홍천군,0,1,0,0,0,"1,253"
4345,강원,홍천군,0,1,0,0,0,"1,367"
4346,경기,광명시,0,1,0,0,0,"8,894"
4347,경기,광명시,0,1,0,0,0,"33,028"
4348,경기,김포시,0,1,0,0,0,"3,501"
4349,경기,부천시,0,1,0,0,0,"5,153"
4350,경기,부천시,0,1,0,0,0,"3,529"
4351,경기,안산시,0,1,0,0,0,"2,502"
4352,경기,안산시,0,1,0,0,0,"22,890"
4353,경기,안산시,0,1,0,0,0,"7,761"
4354,경기,안산시,0,1,0,0,0,"17,082"
4355,경기,안산시,0,1,0,0,0,"11,334"
4356,경기,안산시,0,1,0,0,0,"1,790"
4357,경기,안산시,0,1,0,0,0,931
4358,경기,안산시,0,1,0,0,0,6
4359,경기,안산시,0,1,0,0,0,"2,740"
4360,경기,안산시,0,1,0,0,0,"10,600"
4361,경기,안산시,0,1,0,0,0,"2,758"
4362,경기,의정부시,0,1,0,0,0,"5,285"
4363,경기,의정부시,0,1,0,0,0,"1,094"
4364,경기,의정부시,0,1,0,0,0,"6,622"
4365,경기,파주시,0,1,0,0,0,"5,169"
4366,서울,서대문구,0,1,0,0,0,8
4367,서울,서대문구,0,1,0,0,0,"11,873"
4368,서울,서초구,0,1,0,0,0,784
4369,서울,송파구,0,1,0,0,0,552
4370,서울,송파구,0,1,0,0,0,"4,981"
4371,서울,양천구,0,1,0,0,0,"2,345"
4372,서울,양천구,0,1,0,0,0,"8,272"
4373,서울,양천구,0,1,0,0,0,"7,900"
4374,서울,강남구,0,1,0,0,0,"6,155"
4375,서울,양천구,0,1,0,0,0,"31,433"
4376,서울,영등포구,0,1,0,0,0,515
4377,서울,영등포구,0,1,0,0,0,538
4378,인천,계양구,0,1,0,0,0,"6,696"
4379,인천,중구,0,1,0,0,0,381
4380,인천,중구,0,1,0,0,0,308
4381,서울,마포구,0,1,0,0,0,"33,366"
4382,강원,화천군,0,1,0,0,0,"2,614"
4383,서울,강남구,0,1,0,0,0,"1,176"
4384,인천,서구,0,1,0,0,0,"3,406"
4385,경기,남양주시,0,1,0,0,0,"3,000"
4386,인천,중구,0,1,0,0,0,"3,337"
4387,서울,용산구,0,1,0,0,0,"5,690"
4388,서울,강남구,0,1,0,0,0,"3,475"
4389,강원,동해시,0,0,2,0,0,"7,959"
4390,강원,동해시,0,0,2,0,0,"21,480"
4391,강원,동해시,0,0,2,0,0,"2,758"
4392,강원,양구군,0,0,2,0,0,"8,045"
4393,강원,양구군,0,0,2,0,0,"17,699"
4394,강원,양구군,0,0,2,0,0,"1,019"
4395,강원,원주시,0,0,2,0,0,"29,708"
4396,강원,원주시,0,0,2,0,0,"51,432"
4397,강원,철원군,0,0,2,0,0,"4,738"
4398,강원,춘천시,0,0,2,0,0,"3,068"
4399,강원,춘천시,0,0,2,0,0,"3,237"
4400,강원,춘천시,0,0,2,0,0,"3,203"
4401,강원,춘천시,0,0,2,0,0,"1,412"
4402,강원,홍천군,0,0,2,0,0,"6,015"
4403,강원,홍천군,0,0,2,0,0,"2,569"
4404,강원,화천군,0,0,2,0,0,"10,872"
4405,경기,고양시,0,0,2,0,0,"17,609"
4406,경기,광주시,0,0,2,0,0,"48,319"
4407,경기,광주시,0,0,2,0,0,"5,618"
4408,경기,광주시,0,0,2,0,0,"21,823"
4409,경기,구리시,0,0,2,0,0,"16,400"
4410,경기,군포시,0,0,2,0,0,"14,285"
4411,경기,김포시,0,0,2,0,0,"21,398"
4412,경기,김포시,0,0,2,0,0,"17,402"
4413,경기,김포시,0,0,2,0,0,"14,146"
4414,경기,김포시,0,0,2,0,0,"10,054"
4415,경기,김포시,0,0,2,0,0,"20,033"
4416,경기,남양주시,0,0,2,0,0,"1,545"
4417,경기,남양주시,0,0,2,0,0,"21,766"
4418,경기,남양주시,0,0,2,0,0,"12,179"
4419,경기,부천시,0,0,2,0,0,"8,855"
4420,경기,성남시,0,0,2,0,0,"107,015"
4421,경기,안산시,0,0,2,0,0,"7,040"
4422,경기,안산시,0,0,2,0,0,"17,796"
4423,경기,안양시,0,0,2,0,0,"22,622"
4424,경기,양주시,0,0,2,0,0,"8,797"
4425,경기,양주시,0,0,2,0,0,"6,804"
4426,경기,평택시,0,0,2,0,0,"37,992"
4427,경기,평택시,0,0,2,0,0,"22,322"
4428,경기,포천시,0,0,2,0,0,"5,343"
4429,경기,포천시,0,0,2,0,0,"12,409"
4430,경기,하남시,0,0,2,0,0,"3,136"
4431,서울,강남구,0,0,2,0,0,"14,699"
4432,서울,노원구,0,0,2,0,0,"38,605"
4433,서울,마포구,0,0,2,0,0,"24,058"
4434,서울,마포구,0,0,2,0,0,"2,043"
4435,서울,서초구,0,0,2,0,0,"2,270"
4436,서울,서초구,0,0,2,0,0,"9,558"
4437,서울,성동구,0,0,2,0,0,"19,482"
4438,서울,성동구,0,0,2,0,0,"21,928"
4439,서울,성동구,0,0,2,0,0,"13,416"
4440,서울,성동구,0,0,2,0,0,"5,253"
4441,서울,양천구,0,0,2,0,0,"17,357"
4442,서울,중구,0,0,2,0,0,"9,935"
4443,인천,강화군,0,0,2,0,0,"6,397"
4444,인천,강화군,0,0,2,0,0,"3,071"
4445,인천,남동구,0,0,2,0,0,"40,161"
4446,인천,부평구,0,0,2,0,0,"22,420"
4447,인천,서구,0,0,2,0,0,"13,123"
4448,인천,연수구,0,0,2,0,0,"51,957"
4449,인천,연수구,0,0,2,0,0,"17,863"
4450,인천,연수구,0,0,2,0,0,"20,084"
4451,인천,중구,0,0,2,0,0,"14,532"
4452,인천,중구,0,0,2,0,0,"8,918"
4453,서울,마포구,0,0,2,0,0,"19,445"
4454,강원,동해시,0,0,2,0,0,"9,319"
4455,인천,중구,0,0,2,0,0,"7,795"
4456,인천,미추홀구,0,2,0,0,0,"2,132"
4457,경기,남양주시,0,0,2,0,0,"29,956"
4458,경기,남양주시,0,0,2,0,0,"17,776"
4459,인천,부평구,0,0,2,0,0,"16,053"
4460,인천,미추홀구,0,0,2,0,0,"31,428"
4461,경기,안성시,0,0,2,0,0,"18,124"
4462,서울,은평구,0,0,2,0,0,"22,608"
4463,인천,미추홀구,0,0,2,0,0,"20,255"
4464,인천,서구,0,0,2,0,0,"14,887"
4465,서울,강남구,0,0,2,0,0,"22,943"
4466,서울,강남구,0,0,2,0,0,"25,633"
4467,경기,남양주시,0,3,0,0,0,"1,449"
4468,강원,평창군,0,0,4,0,0,"34,255"
4469,경기,안산시,0,0,4,0,0,"24,113"
4470,경기,안산시,0,0,4,0,0,"41,625"
4471,경기,하남시,0,0,4,0,0,"99,914"
4472,경기,화성시,0,0,4,0,0,"49,808"
4473,경기,부천시,0,0,4,0,0,"75,820"
4474,서울,마포구,0,0,6,0,0,"3,717"
4475,서울,강남구,0,8,0,0,0,"18,207"
4476,경기,이천시,0,8,0,0,0,"9,619"
4477,광주,광산구,0,1,0,0,0,"39,732"
4478,광주,광산구,0,1,0,0,0,"2,378"
4479,광주,동구,0,1,0,0,0,"3,517"
4480,광주,서구,0,1,0,0,0,"3,719"
4481,광주,서구,0,1,0,0,0,419
4482,광주,서구,0,1,0,0,0,"14,494"
4483,대전,대덕구,0,1,0,0,0,"8,431"
4484,대전,대덕구,0,1,0,0,0,"2,466"
4485,대전,대덕구,0,1,0,0,0,"4,550"
4486,대전,서구,0,1,0,0,0,"23,884"
4487,대전,서구,0,1,0,0,0,"2,599"
4488,대전,서구,0,1,0,0,0,"2,513"
4489,대전,서구,0,1,0,0,0,"6,900"
4490,대전,서구,0,1,0,0,0,541
4491,대전,유성구,0,0,2,0,0,"22,992"
4492,대전,중구,0,1,0,0,0,"17,153"
4493,대전,중구,0,1,0,0,0,377
4494,세종,세종시,0,0,2,0,0,"17,572"
4495,세종,세종시,0,1,0,0,0,"8,066"
4496,전남,고흥군,0,1,0,0,0,"6,612"
4497,전남,곡성군,0,0,2,0,0,"8,677"
4498,전남,나주시,0,0,2,0,0,"8,986"
4499,전남,나주시,0,1,0,0,0,"2,564"
4500,전남,나주시,0,0,2,0,0,"5,975"
4501,전남,나주시,0,1,0,0,0,"13,072"
4502,전남,담양군,0,1,0,0,0,"2,998"
4503,전남,목포시,0,1,0,0,0,"11,575"
4504,전남,목포시,0,1,0,0,0,"6,024"
4505,전남,목포시,0,1,0,0,0,"16,516"
4506,전남,목포시,0,1,0,0,0,62
4507,전남,보성군,0,0,2,0,0,"1,027"
4508,전남,보성군,0,0,2,0,0,"1,945"
4509,전남,보성군,0,1,0,0,0,"3,429"
4510,전남,순천시,0,1,0,0,0,"1,697"
4511,전남,순천시,0,1,0,0,0,"8,419"
4512,전남,순천시,0,1,0,0,0,42
4513,전남,순천시,0,1,0,0,0,"3,084"
4514,전남,신안군,0,1,0,0,0,207
4515,전남,신안군,0,1,0,0,0,"2,035"
4516,전남,신안군,0,1,0,0,0,"8,832"
4517,대전,서구,0,0,2,0,0,"34,482"
4518,전남,여수시,0,1,0,0,0,"19,482"
4519,전남,해남군,0,1,0,0,0,"1,847"
4520,전남,여수시,0,1,0,0,0,"1,721"
4521,전남,여수시,0,1,0,0,0,301
4522,전남,영광군,0,1,0,0,0,"7,994"
4523,전남,완도군,0,1,0,0,0,408
4524,전남,진도군,0,1,0,0,0,"1,655"
4525,전남,함평군,0,1,0,0,0,"1,178"
4526,전남,함평군,0,1,0,0,0,936
4527,전남,해남군,0,1,0,0,0,"6,236"
4528,전남,해남군,0,1,0,0,0,730
4529,전남,해남군,0,1,0,0,0,385
4530,전남,해남군,0,1,0,0,0,"1,529"
4531,전남,해남군,0,1,0,0,0,"9,825"
4532,전남,화순군,0,1,0,0,0,914
4533,전북,남원시,0,1,0,0,0,"4,306"
4534,전북,완주군,0,1,0,0,0,"19,990"
4535,전북,완주군,0,1,0,0,0,"1,945"
4536,전북,익산시,0,1,0,0,0,"2,891"
4537,전북,임실군,0,1,0,0,0,"2,168"
4538,전북,전주시,0,1,0,0,0,"6,145"
4539,전북,전주시,0,1,0,0,0,"5,778"
4540,전북,전주시,0,1,0,0,0,"3,887"
4541,전북,전주시,0,1,0,0,0,"1,471"
4542,전북,진안군,0,1,0,0,0,959
4543,전북,진안군,0,1,0,0,0,353
4544,전북,진안군,0,1,0,0,0,461
4545,제주,서귀포시,0,1,0,0,0,"1,443"
4546,제주,서귀포시,0,1,0,0,0,"1,978"
4547,제주,서귀포시,0,1,0,0,0,"3,614"
4548,제주,서귀포시,0,1,0,0,0,"2,549"
4549,제주,서귀포시,0,1,0,0,0,"1,479"
4550,제주,제주시,0,0,2,0,0,"28,568"
4551,제주,제주시,0,1,0,0,0,"1,887"
4552,전남,나주시,0,0,2,0,0,"6,989"
4553,전남,나주시,0,1,0,0,0,"3,587"
4554,전남,목포시,0,1,0,0,0,"10,304"
4555,전북,장수군,0,1,0,0,0,818
4556,전남,완도군,0,1,0,0,0,"2,940"
4557,전남,나주시,0,1,0,0,0,"3,749"
4558,세종,세종시,0,1,0,0,0,"1,409"
4559,세종,세종시,0,1,0,0,0,  
4560,전북,군산시,0,1,0,0,0,"3,547"
4561,전북,군산시,0,0,2,0,0,"19,049"
4562,전남,순천시,0,1,0,0,0,820
4563,전남,장흥군,0,1,0,0,0,"2,140"
4564,전남,목포시,0,1,0,0,0,"3,052"
4565,전남,무안군,0,1,0,0,0,197
4566,전남,해남군,0,1,0,0,0,"1,527"
4567,전남,해남군,0,1,0,0,0,61
4568,전남,해남군,0,1,0,0,0,105
4569,전남,무안군,0,1,0,0,0,530
4570,광주,남구,0,0,2,0,0,"14,775"
4571,광주,남구,0,0,2,0,0,"8,066"
4572,광주,북구,0,0,2,0,0,"21,775"
4573,광주,서구,0,0,2,0,0,"17,685"
4574,전남,여수시,0,0,2,0,0,"16,393"
4575,대전,동구,0,0,2,0,0,"24,992"
4576,대전,동구,0,0,2,0,0,"8,074"
4577,대전,서구,0,0,2,0,0,"8,044"
4578,세종,세종시,0,0,2,0,0,"11,652"
4579,대전,유성구,0,0,2,0,0,"46,086"
4580,대전,중구,0,0,2,0,0,"16,959"
4581,대전,중구,0,0,2,0,0,"23,159"
4582,대전,서구,0,0,2,0,0,"56,745"
4583,세종,세종시,0,0,2,0,0,"39,015"
4584,전남,나주시,0,0,2,0,0,"9,290"
4585,전남,나주시,0,0,2,0,0,"6,218"
4586,전남,담양군,0,0,2,0,0,"6,370"
4587,전남,신안군,0,0,2,0,0,"1,958"
4588,전북,전주시,0,0,2,0,0,"15,887"
4589,전남,영광군,0,0,2,0,0,"1,657"
4590,전남,완도군,0,0,2,0,0,"6,103"
4591,전남,장흥군,0,0,2,0,0,"5,105"
4592,전남,함평군,0,0,2,0,0,"2,558"
4593,전남,구례군,0,0,2,0,0,"2,672"
4594,전북,김제시,0,0,2,0,0,"17,174"
4595,전북,남원시,0,0,2,0,0,"20,646"
4596,전북,남원시,0,0,2,0,0,"7,730"
4597,전북,순창군,0,0,2,0,0,707
4598,전남,순천시,0,0,2,0,0,"1,667"
4599,전북,익산시,0,0,2,0,0,"32,457"
4600,전북,장수군,0,0,2,0,0,236
4601,전북,전주시,0,0,2,0,0,"34,780"
4602,전북,전주시,0,0,2,0,0,"36,903"
4603,전북,전주시,0,0,2,0,0,"8,456"
4604,전북,전주시,0,0,2,0,0,"12,140"
4605,전북,전주시,0,0,2,0,0,"28,926"
4606,전북,진안군,0,0,2,0,0,923
4607,제주,서귀포시,0,0,2,0,0,"6,200"
4608,제주,서귀포시,0,0,2,0,0,"10,986"
4609,제주,서귀포시,0,0,2,0,0,"23,111"
4610,제주,제주시,0,0,2,0,0,"1,038"
4611,제주,제주시,0,0,2,0,0,"12,943"
4612,제주,제주시,0,0,2,0,0,"35,955"
4613,제주,제주시,0,0,2,0,0,"26,818"
4614,제주,제주시,0,0,2,0,0,"33,014"
4615,제주,제주시,0,0,2,0,0,"6,977"
4616,제주,제주시,0,0,2,0,0,"5,941"
4617,제주,제주시,0,0,2,0,0,"35,651"
4618,제주,제주시,0,0,2,0,0,"7,210"
4619,제주,제주시,0,2,0,0,0,"2,729"
4620,제주,제주시,0,0,2,0,0,"28,644"
4621,광주,남구,0,0,2,0,0,"60,314"
4622,전북,전주시,0,0,2,0,0,"20,213"
4623,대전,서구,0,0,2,0,0,"12,337"
4624,전북,남원시,0,0,2,0,0,"1,611"
4625,전남,나주시,0,0,2,0,0,"6,101"
4626,전남,나주시,0,0,2,0,0,"6,989"
4627,전남,나주시,0,0,2,0,0,"3,894"
4628,전남,무안군,0,0,2,0,0,"11,456"
4629,전남,무안군,0,0,2,0,0,124
4630,전남,담양군,0,0,2,0,0,"3,166"
4631,전남,영암군,0,0,2,0,0,"6,426"
4632,전남,영암군,0,0,2,0,0,"14,285"
4633,전남,해남군,0,0,2,0,0,"2,748"
4634,전남,해남군,0,0,2,0,0,"2,242"
4635,전남,해남군,0,0,2,0,0,728
4636,전북,김제시,0,0,2,0,0,"17,436"
4637,전남,여수시,0,0,2,0,0,"19,102"
4638,전남,나주시,0,0,2,0,0,"5,035"
4639,전북,군산시,0,3,0,0,0,"9,592"
4640,전북,김제시,0,3,0,0,0,418
4641,전남,화순군,0,0,4,0,0,"20,245"
4642,전북,전주시,0,0,4,0,0,"16,067"
4643,전북,정읍시,0,0,4,0,0,"8,012"
4644,제주,서귀포시,0,0,4,0,0,"19,779"
4645,제주,제주시,0,0,4,0,0,"17,559"
4646,제주,제주시,0,0,4,0,0,"29,100"
4647,전북,무주군,0,0,4,0,0,"9,906"
4648,전남,순천시,0,0,4,0,0,"35,678"
4649,전북,전주시,0,0,4,0,0,"14,893"
4650,전남,영암군,0,0,4,0,0,"3,515"
4651,전남,순천시,0,0,4,0,0,"2,907"
4652,경남,거제시,0,1,0,0,0,"25,860"
4653,경남,거창군,0,1,0,0,0,"8,915"
4654,경남,고성군,0,1,0,0,0,"3,681"
4655,경남,고성군,0,0,2,0,0,"5,608"
4656,경남,고성군,0,1,0,0,0,"1,973"
4657,경남,김해시,0,1,0,0,0,"17,234"
4658,경남,김해시,0,1,0,0,0,"5,788"
4659,경남,김해시,0,0,2,0,0,"43,761"
4660,경남,밀양시,0,0,2,0,0,"16,989"
4661,경남,산청군,0,1,0,0,0,"13,520"
4662,경남,산청군,0,0,2,0,0,"2,291"
4663,경남,양산시,0,0,2,0,0,"59,611"
4664,경남,의령군,0,1,0,0,0,"1,731"
4665,경남,창녕군,0,1,0,0,0,"5,554"
4666,경남,창녕군,0,1,0,0,0,"9,497"
4667,경북,포항시,0,1,0,0,0,"12,008"
4668,경남,창원시,0,0,2,0,0,"30,904"
4669,경남,창원시,0,1,0,0,0,"10,687"
4670,경남,하동군,0,1,0,0,0,"11,174"
4671,경남,함안군,0,1,0,0,0,"3,348"
4672,경남,합천군,0,1,0,0,0,966
4673,경북,경주시,0,1,0,0,0,"3,640"
4674,경북,경주시,0,1,0,0,0,"5,958"
4675,경북,구미시,0,1,0,0,0,"29,967"
4676,경북,군위군,0,1,0,0,0,"7,744"
4677,경남,진주시,0,1,0,0,0,"10,821"
4678,경북,김천시,0,1,0,0,0,"12,334"
4679,경북,성주군,0,1,0,0,0,"6,887"
4680,경북,성주군,0,1,0,0,0,"2,980"
4681,경북,성주군,0,1,0,0,0,739
4682,경북,영천시,0,1,0,0,0,"27,630"
4683,경북,영덕군,0,1,0,0,0,249
4684,경북,포항시,0,1,0,0,0,"16,179"
4685,경북,포항시,0,1,0,0,0,"7,006"
4686,대구,달성군,0,1,0,0,0,30
4687,부산,기장군,0,0,2,0,0,"19,288"
4688,부산,동래구,0,1,0,0,0,688
4689,부산,부산진구,0,0,2,0,0,"34,005"
4690,부산,서구,0,1,0,0,0,"13,844"
4691,울산,남구,0,1,0,0,0,"8,616"
4692,울산,북구,0,1,0,0,0,"13,120"
4693,충남,논산시,0,1,0,0,0,"9,640"
4694,충남,논산시,0,1,0,0,0,"8,980"
4695,충남,보령시,0,1,0,0,0,"12,293"
4696,충남,서천군,0,1,0,0,0,"6,667"
4697,경북,청송군,0,1,0,0,0,25
4698,충남,천안시,0,1,0,0,0,"11,795"
4699,충남,천안시,0,0,2,0,0,"66,814"
4700,충남,천안시,0,0,2,0,0,"56,096"
4701,충남,태안군,0,1,0,0,0,205
4702,충북,영동군,0,1,0,0,0,8
4703,충북,청주시,0,1,0,0,0,"11,880"
4704,충북,청주시,0,1,0,0,0,"22,739"
4705,충남,논산시,0,1,0,0,0,"11,845"
4706,경북,성주군,0,1,0,0,0,"11,718"
4707,경남,거창군,0,0,2,0,0,"1,032"
4708,경남,김해시,0,0,2,0,0,"34,945"
4709,경남,통영시,0,0,2,0,0,"18,378"
4710,경북,영주시,0,1,0,0,0,128
4711,경북,포항시,0,1,0,0,0,"2,419"
4712,충북,청주시,0,1,0,0,0,"3,352"
4713,충북,진천군,0,1,0,0,0,"1,878"
4714,경북,구미시,0,0,4,0,0,"17,878"
4715,충북,청주시,0,2,0,0,0,"2,199"
4716,충북,청주시,0,2,0,0,0,"2,062"
4717,충남,금산군,0,2,0,0,0,"5,760"
4718,경남,창원시,0,2,0,0,0,"2,446"
4719,경남,김해시,0,2,0,0,0,"5,982"
4720,경남,창원시,0,0,2,0,0,"13,217"
4721,경남,양산시,0,0,2,0,0,"20,673"
4722,경북,경주시,0,0,2,0,0,"6,308"
4723,경북,경주시,0,0,2,0,0,"14,111"
4724,경북,고령군,0,0,2,0,0,"13,107"
4725,경북,고령군,0,0,2,0,0,"4,475"
4726,경북,구미시,0,0,2,0,0,"1,854"
4727,경북,김천시,0,0,2,0,0,"1,065"
4728,경북,문경시,0,0,2,0,0,"32,172"
4729,경북,봉화군,0,0,2,0,0,"3,365"
4730,경북,봉화군,0,0,2,0,0,"19,379"
4731,경북,성주군,0,0,2,0,0,"12,740"
4732,경북,영덕군,0,0,2,0,0,"4,467"
4733,경북,울진군,0,0,2,0,0,"14,062"
4734,경북,청송군,0,0,2,0,0,"8,551"
4735,경북,칠곡군,0,0,2,0,0,"21,596"
4736,경북,칠곡군,0,0,2,0,0,"13,248"
4737,경북,포항시,0,0,2,0,0,"17,893"
4738,경북,포항시,0,0,2,0,0,"30,573"
4739,경북,포항시,0,0,2,0,0,"26,016"
4740,대구,달성군,0,0,2,0,0,"50,690"
4741,부산,기장군,0,0,2,0,0,"21,023"
4742,부산,부산진구,0,0,2,0,0,"46,054"
4743,울산,남구,0,0,2,0,0,"11,013"
4744,울산,남구,0,0,2,0,0,"17,955"
4745,울산,울주군,0,0,2,0,0,"4,075"
4746,충남,계룡시,0,0,2,0,0,"24,306"
4747,충남,공주시,0,0,2,0,0,"17,677"
4748,충남,공주시,0,0,2,0,0,"14,317"
4749,충남,보령시,0,0,2,0,0,"1,339"
4750,충남,보령시,0,0,2,0,0,"3,939"
4751,충남,부여군,0,0,2,0,0,"9,246"
4752,충남,서산시,0,0,2,0,0,"18,731"
4753,충남,서천군,0,0,2,0,0,"9,707"
4754,충남,아산시,0,0,2,0,0,"26,606"
4755,충남,아산시,0,0,2,0,0,"26,281"
4756,충남,아산시,0,0,2,0,0,"35,949"
4757,충남,아산시,0,0,2,0,0,"2,187"
4758,충남,예산군,0,0,2,0,0,"6,969"
4759,충남,예산군,0,0,2,0,0,"11,390"
4760,충남,천안시,0,0,2,0,0,"12,485"
4761,충남,태안군,0,0,2,0,0,"10,185"
