지역,충전소명,충전기ID,설치년도,주소
인천광역시,연수구청,11,2018,인천광역시 연수구 원인재로 115
인천광역시,연수구청,12,2018,인천광역시 연수구 원인재로 115
인천광역시,십리포해수욕장 주차장,11,2018,인천광역시 옹진군 영흥면 영흥북로 382
인천광역시,십리포해수욕장 주차장,12,2018,인천광역시 옹진군 영흥면 영흥북로 382
인천광역시,인천아시안게임 남동경기장 1주차장,11,2018,인천광역시 남동구 수산동 394-54
인천광역시,인천아시안게임 남동경기장 1주차장,12,2018,인천광역시 남동구 수산동 394-54
인천광역시,소래제1주차장,11,2018,인천광역시 남동구 논현동 754-4
인천광역시,소래제1주차장,12,2018,인천광역시 남동구 논현동 754-4
강원도,국회고성연수원,1,2018,강원도 고성군 토성면 성대로 314-28
강원도,국회고성연수원,11,2018,강원도 고성군 토성면 성대로 314-28
강원도,국회고성연수원,12,2018,강원도 고성군 토성면 성대로 314-28
강원도,한국DMZ평화생명동산,1,2018,강원도 인제군 서화면 금강로 1630
강원도,한국DMZ평화생명동산,11,2018,강원도 인제군 서화면 금강로 1630
강원도,한국DMZ평화생명동산,12,2018,강원도 인제군 서화면 금강로 1630
경기도,안성휴게소(부산방향),1,2018,경기도 안성시 원곡면 경부고속도로 365
경기도,안성휴게소(부산방향),11,2018,경기도 안성시 원곡면 경부고속도로 365
경기도,안성휴게소(부산방향),12,2018,경기도 안성시 원곡면 경부고속도로 365
경기도,선돌공원,1,2018,경기도 양주시 옥정동 580
경기도,선돌공원,11,2018,경기도 양주시 옥정동 580
경기도,선돌공원,12,2018,경기도 양주시 옥정동 580
경기도,옥정중앙공원,1,2018,경기도 양주시 옥정동 1039
경기도,옥정중앙공원,11,2018,경기도 양주시 옥정동 1039
경기도,옥정중앙공원,12,2018,경기도 양주시 옥정동 1039
경기도,유비파크 2주차장,1,2018,경기도 파주시 와석순환로 5002주차장
경기도,유비파크 2주차장,11,2018,경기도 파주시 와석순환로 5002주차장
경기도,유비파크 2주차장,12,2018,경기도 파주시 와석순환로 5002주차장
인천광역시,인천광역시 교통연수원,1,2018,인천광역시 계양구 경명로 990
인천광역시,인천광역시 교통연수원,11,2018,인천광역시 계양구 경명로 990
인천광역시,인천광역시 교통연수원,12,2018,인천광역시 계양구 경명로 990
경기도,스타필드 고양,1,2018,경기도 고양시 덕양구 고양대로 1955
경기도,스타필드 고양,2,2018,경기도 고양시 덕양구 고양대로 1955
경기도,스타필드 고양,11,2018,경기도 고양시 덕양구 고양대로 1955
경기도,스타필드 고양,12,2018,경기도 고양시 덕양구 고양대로 1955
경기도,상동 호수공원주차장,11,2018,경기도 부천시 상동 549번지
경기도,상동 호수공원주차장,12,2018,경기도 부천시 상동 549번지
경기도,상동 호수공원주차장,13,2018,경기도 부천시 상동 549번지
경기도,상동 호수공원주차장,14,2018,경기도 부천시 상동 549번지
경기도,수원종합운동장 8주차장,11,2018,경기도 수원시 장안구 경수대로 893
경기도,수원종합운동장 8주차장,12,2018,경기도 수원시 장안구 경수대로 893
경기도,수원종합운동장 8주차장,13,2018,경기도 수원시 장안구 경수대로 893
경기도,수원종합운동장 8주차장,14,2018,경기도 수원시 장안구 경수대로 893
경기도,성호공원 주차장,11,2018,경기도 안산시 상록구 이동 620
경기도,성호공원 주차장,12,2018,경기도 안산시 상록구 이동 620
경기도,성호공원 주차장,13,2018,경기도 안산시 상록구 이동 620
경기도,성호공원 주차장,14,2018,경기도 안산시 상록구 이동 620
경기도,미사리 경정공원 제8주차장,11,2018,경기도 하남시 망월동 1-1
경기도,미사리 경정공원 제8주차장,12,2018,경기도 하남시 망월동 1-1
경기도,미사리 경정공원 제8주차장,13,2018,경기도 하남시 망월동 1-1
경기도,미사리 경정공원 제8주차장,14,2018,경기도 하남시 망월동 1-1
서울특별시,마포공영주차장,1,2018,서울특별시 마포구 마포대로1길 9
서울특별시,마포공영주차장,2,2018,서울특별시 마포구 마포대로1길 9
서울특별시,마포공영주차장,3,2018,서울특별시 마포구 마포대로1길 9
서울특별시,마포공영주차장,4,2018,서울특별시 마포구 마포대로1길 9
서울특별시,롯데백화점 본점,11,2018,서울특별시 중구 을지로 30
서울특별시,롯데백화점 본점,12,2018,서울특별시 중구 을지로 30
서울특별시,롯데백화점 본점,13,2018,서울특별시 중구 을지로 30
서울특별시,롯데백화점 본점,14,2018,서울특별시 중구 을지로 30
서울특별시,성수2가 공영주차장,1,2018,서울특별시 성동구 광나루로4가길 23
서울특별시,성수2가 공영주차장,2,2018,서울특별시 성동구 광나루로4가길 23
서울특별시,성수2가 공영주차장,3,2018,서울특별시 성동구 광나루로4가길 23
서울특별시,성수2가 공영주차장,4,2018,서울특별시 성동구 광나루로4가길 23
인천광역시,인천아시아드주경기장 D1주차장,1,2018,인천광역시 서구 연희동 187-8
인천광역시,인천아시아드주경기장 D1주차장,2,2018,인천광역시 서구 연희동 187-8
인천광역시,인천아시아드주경기장 D1주차장,3,2018,인천광역시 서구 연희동 187-8
인천광역시,인천아시아드주경기장 D1주차장,4,2018,인천광역시 서구 연희동 187-8
인천광역시,늘솔길공원 3주차장,11,2018,인천광역시 남동구 논현동 762-3
인천광역시,늘솔길공원 3주차장,12,2018,인천광역시 남동구 논현동 762-3
인천광역시,남동복지관,11,2018,인천광역시 남동구 소래로 645
인천광역시,남동복지관,12,2018,인천광역시 남동구 소래로 645
인천광역시,장수서창 공영주차장,11,2018,인천광역시 남동구 서창동 558-3
인천광역시,장수서창 공영주차장,12,2018,인천광역시 남동구 서창동 558-3
인천광역시,롯데마트 영종도점,11,2018,인천광역시 중구 흰바위로 51
인천광역시,롯데마트 영종도점,12,2018,인천광역시 중구 흰바위로 51
인천광역시,인천서구청,11,2018,인천광역시 서구 서곶로 307
인천광역시,인천서구청,12,2018,인천광역시 서구 서곶로 307
인천광역시,인천서구청소년수련관,11,2018,인천광역시 서구 원창로 92
인천광역시,인천서구청소년수련관,12,2018,인천광역시 서구 원창로 92
경상남도,사등면사무소,1,2018,경상남도 거제시 사등면 성포로 104
경상남도,거제 학동주차장,1,2018,경상남도 거제시 동부면 학동리 264
경상남도,조선해양문화관,1,2018,경상남도 거제시 일운면 지세포해안로 41
경상남도,와현모래숲해변(해수욕장),1,2018,경상남도 거제시 일운면 와현리431-2
경상남도,거제관광안내소,1,2018,경상남도 거제시 사등면 오량리 841
경상남도,거창군 농업기술센터,1,2018,경상남도 거창군 거창읍 거함대로 3322
경상남도,수승대,1,2018,경상남도 거창군 위천면 황산1길 60-6
경상남도,가조역권 커뮤니티센터,1,2018,경상남도 거창군 가조면 지산로 1488-30
경상남도,고성읍 사무소,1,2018,경상남도 고성군 고성읍 송학로 93
경상남도,문화체육센터,1,2018,경상남도 고성군 고성읍 송학고분로 193
경상남도,대청계곡 공영주차장,1,2018,경상남도 김해시 대청동 산112-130
경상남도,가야테마파크,1,2018,경상남도 김해시 가야테마길 161
경상남도,삼문공용주차장,1,2018,경상남도 밀양시 삼문동 24-40
경상남도,사천공항,1,2018,경상남도 사천시 사천읍 사천대로 1971
경상남도,사천휴게소(부산방향),1,2018,경상남도 사천시 곤양면 서삼로 619
경상남도,사천휴게소(순천방향),1,2018,경상남도 사천시 곤양면 묵실길 31-11
경상남도,지리산 중산 관광지,1,2018,경상남도 산청군 시천면 중산리501-4
경상남도,평산동 행정복지센터,1,2018,경상남도 양산시 평산로 71
경상남도,화정면공설운동장,1,2018,경상남도 의령군 화정면 화정로 328
경상남도,금산면사무소,1,2018,경상남도 진주시 금산로 107
경상남도,문산휴게소(순천방향),1,2018,경상남도 진주시 문산읍 남해고속도로 195
경상남도,진주휴게소(부산방향),1,2018,경상남도 진주시 남해고속도로 194
경상남도,남지시외버스터미널 인근 공용주차장,1,2018,경상남도 창녕군 남지읍 남지리 167-4 일원
경상남도,입곡군립공원(입곡지 주차장),1,2018,경상남도 함안군 산인면 입곡리 1180-1
경상남도,공동육아나눔터 (구 칠원보건지소),1,2018,경상남도 함안군 칠원읍 용산1길 28
경상남도,함안휴게소(부산방향),1,2018,경상남도 함안군 군북면 현포로 205
경상남도,농월정 관광단지 주차장,1,2018,경상남도 함양군 안의면 농월정길9-13
경상남도,심원정(용추계곡)주차장,1,2018,경상남도 함양군 안의면 하원리 1201-3
경상남도,함양문화시설사업소,1,2018,경상남도 함양군 함양읍 필봉산길 55
경상남도,가야산국립공원사무소 주차장,1,2018,경상남도 합천군 가야면 가야산로 1200
경상남도,군북면사무소,1,2018,경상남도 함안군 군북면 지두2길 15
경상북도,하양읍사무소,1,2018,경상북도 경산시 경산시 하양읍 문화로 36
경상북도,경산시청 공영주차장,1,2018,경상북도 경산시 남매로 159
경상북도,경산생활체육공원,1,2018,경상북도 경산시 남매로 100
경상북도,경산휴게소(서울방향),1,2018,경상북도 경산시 대학로 1089
경상북도,평사휴게소(부산방향),1,2018,경상북도 경산시 진량읍 평사리 195
경상북도,건천휴게소(부산방향),1,2018,경상북도 경주시 건천읍 경부고속도로 77
경상북도,건천휴게소(서울방향),1,2018,경상북도 경주시 건천읍 경부고속도로 76
경상북도,강동면사무소,1,2018,경상북도 경주시 강동면 강동로 19
경상북도,양북면사무소,1,2018,경상북도 경주시 양북면 어일중앙길 24
경상북도,천북면사무소,1,2018,경상북도 경주시 천북면 동산리 506-1
경상북도,서면사무소,1,2018,경상북도 경주시 서면 내서로 458
경상북도,고령소방서,1,2018,경상북도 고령군 대가야읍 벽화길 18
경상북도,성산면사무소,1,2018,경상북도 고령군 성산면 성산로 897
경상북도,쌍림면사무소,1,2018,경상북도 고령군 쌍림면 대가야로 613
경상북도,선산휴게소(마산방향),1,2018,경상북도 구미시 옥성면 중부내륙고속도로 129
경상북도,삼국유사 가온누리,1,2018,경상북도 군위군 의흥면 이지리 882
경상북도,천마체육광장,1,2018,경상북도 문경시 영순면 의곡리 101-1
경상북도,화서휴게소(상주방향),1,2018,경상북도 상주시 화서면 터골길 51-25
경상북도,성주경찰서민원실주차장,1,2018,경상북도 성주군 성주읍 성주순환로251
경상북도,남성주휴게소(양평방향),1,2018,경상북도 성주군 대가면 중부내륙고속도로 76
경상북도,안동휴게소(부산방향),1,2018,경상북도 안동시 풍산읍 풍산태사로 1903-27
경상북도,안동휴게소(춘천방향),1,2018,경상북도 안동시 풍산읍 풍산태사로 1913-40
경상북도,병곡면사무소,1,2018,경상북도 영덕군 병곡면 병곡길 72
경상북도,축산면사무소,1,2018,경상북도 영덕군 축산면 도곡길 67
경상북도,소백산 초암주차장,1,2018,경상북도 영주시 순흥면 배점리 501-1
경상북도,고경면사무소,1,2018,경상북도 영천시 고경면 호국로 1065-25
경상북도,영천시민회관,1,2018,경상북도 영천시 시청로 17
경상북도,서부동사무소,1,2018,경상북도 영천시 장수로 19
경상북도,영천휴게소(포항방향),1,2018,경상북도 영천시 임고면 운주로 777
경상북도,칠곡국민체육센터,1,2018,경상북도 칠곡군 왜관읍 석전로7길 58
경상북도,동명휴게소(부산방향),1,2018,경상북도 칠곡군 동명면 중앙고속도로 123
경상북도,포항대학교,1,2018,경상북도 포항시 북구 흥해읍 신덕로 60
경상북도,서라벌 문화회관,1,2018,경상북도 경주시 금성로 236
경상북도,국민체육센터,1,2018,경상북도 경주시 유림로 5번길 85-15호
경상북도,고아읍사무소,1,2018,경상북도 구미시 고아읍 관심리 621-1
