,gid,행정동,공공_문화체육,유통_공급시설,환경기초시설
809,다사379514,공항동,0,0,0
810,다사379515,공항동,0,0,0
811,다사379516,공항동,0,0,0
812,다사379517,공항동,0,0,0
813,다사379518,공항동,0,0,0
814,다사379519,공항동,0,0,0
815,다사379520,공항동,0,0,0
816,다사379521,공항동,0,0,0
817,다사379522,공항동,0,0,0
818,다사379523,공항동,0,0,0
819,다사379524,공항동,0,0,0
820,다사379525,공항동,0,0,0
821,다사379526,방화2동,0,0,0
822,다사379527,방화2동,0,0,0
823,다사379528,방화2동,0,0,0
824,다사379529,방화2동,0,0,0
825,다사379530,방화2동,0,0,0
826,다사379531,방화2동,0,0,0
827,다사379532,방화2동,0,0,0
828,다사379533,방화2동,0,0,0
829,다사379534,방화2동,0,0,0
830,다사379535,방화2동,0,0,0
831,다사379536,방화2동,0,0,0
832,다사379537,방화2동,0,0,0
833,다사379538,방화2동,0,0,0
834,다사379539,방화2동,0,0,0
835,다사379540,방화2동,0,0,0
836,다사379541,방화2동,0,0,0
837,다사379542,방화2동,0,0,0
838,다사379543,방화2동,0,0,0
839,다사379552,방화2동,0,0,0
840,다사379553,방화2동,0,0,0
841,다사379554,방화2동,0,0,0
842,다사379555,방화2동,0,0,0
843,다사379556,방화2동,0,0,0
844,다사379557,방화2동,0,0,0
845,다사380488,공항동,0,0,0
846,다사380489,공항동,0,0,0
847,다사380490,공항동,0,0,0
848,다사380491,공항동,0,0,0
849,다사380492,공항동,0,0,0
850,다사380493,공항동,0,0,0
851,다사380494,공항동,0,0,0
852,다사380495,공항동,0,0,0
853,다사380496,공항동,0,0,0
854,다사380497,공항동,0,0,0
855,다사380498,공항동,0,0,0
856,다사380499,공항동,0,0,0
857,다사380500,공항동,0,0,0
858,다사380501,공항동,0,0,0
859,다사380502,공항동,0,0,0
860,다사380503,공항동,0,0,0
861,다사380504,공항동,0,0,0
862,다사380505,공항동,0,0,0
863,다사380506,공항동,0,0,0
864,다사380507,공항동,0,0,0
865,다사380508,공항동,0,0,0
866,다사380509,공항동,0,0,0
867,다사380510,공항동,0,0,0
868,다사380511,공항동,0,0,0
869,다사380512,공항동,0,0,0
870,다사380513,공항동,0,0,0
871,다사380514,공항동,0,0,0
872,다사380515,공항동,0,0,0
873,다사380516,공항동,0,0,0
874,다사380517,공항동,0,0,0
875,다사380518,공항동,0,0,0
876,다사380519,방화2동,0,0,0
877,다사380520,공항동,0,0,0
878,다사380521,공항동,0,0,0
879,다사380522,공항동,0,0,0
880,다사380523,공항동,0,0,0
881,다사380524,공항동,0,0,0
882,다사380525,방화2동,0,0,0
883,다사380526,방화2동,0,0,0
884,다사380527,방화2동,0,0,0
885,다사380528,방화2동,0,0,0
886,다사380529,방화2동,0,0,0
887,다사380530,방화2동,0,0,0
888,다사380531,방화2동,0,0,0
889,다사380532,방화2동,0,0,0
890,다사380533,방화2동,0,0,0
891,다사380534,방화2동,0,0,0
892,다사380535,방화2동,0,0,0
893,다사380536,방화2동,0,0,0
894,다사380537,방화2동,0,0,0
895,다사380538,방화2동,0,0,0
896,다사380539,방화2동,0,0,0
897,다사380540,방화2동,0,0,0
898,다사380541,방화2동,0,0,0
899,다사380542,방화2동,0,0,0
900,다사380543,방화2동,0,0,0
901,다사380544,방화2동,0,0,0
902,다사380545,방화2동,0,0,0
903,다사380548,방화2동,0,0,0
904,다사380549,방화2동,0,0,0
905,다사380551,방화2동,0,0,0
906,다사380552,방화2동,0,0,0
907,다사380553,방화2동,0,0,0
908,다사380554,방화2동,0,0,0
909,다사380555,방화2동,0,0,0
910,다사380556,방화2동,0,0,0
911,다사380557,방화2동,0,0,0
912,다사380558,방화2동,0,0,0
913,다사380559,방화2동,0,0,0
914,다사381489,공항동,0,0,0
915,다사381490,공항동,0,0,0
916,다사381491,공항동,0,0,0
917,다사381492,공항동,0,0,0
918,다사381493,공항동,0,0,0
919,다사381494,공항동,0,0,0
920,다사381495,공항동,0,0,0
921,다사381496,공항동,0,0,0
922,다사381497,공항동,0,0,0
923,다사381498,공항동,0,0,0
924,다사381499,공항동,0,0,0
925,다사381500,공항동,0,0,0
926,다사381501,공항동,0,0,0
927,다사381502,공항동,0,0,0
928,다사381503,공항동,0,0,0
929,다사381504,공항동,0,0,0
930,다사381505,공항동,0,0,0
931,다사381506,공항동,0,0,0
932,다사381507,공항동,0,0,0
933,다사381508,공항동,0,0,0
934,다사381509,공항동,0,0,0
935,다사381510,공항동,0,0,0
936,다사381511,공항동,0,0,0
937,다사381512,공항동,0,0,0
938,다사381513,공항동,0,0,0
939,다사381514,공항동,0,0,0
940,다사381515,공항동,0,0,0
941,다사381516,공항동,0,0,0
942,다사381517,공항동,0,0,0
943,다사381518,방화2동,0,0,0
944,다사381519,방화2동,0,0,0
945,다사381520,방화2동,0,0,0
946,다사381521,방화2동,0,0,0
947,다사381522,방화2동,0,0,0
948,다사381523,공항동,0,0,0
949,다사381524,방화2동,0,0,0
950,다사381525,방화2동,0,0,0
951,다사381526,방화2동,0,0,0
952,다사381527,방화2동,0,0,0
953,다사381528,방화2동,0,0,0
954,다사381529,방화2동,0,0,0
955,다사381530,방화2동,0,0,0
956,다사381531,방화2동,0,0,0
957,다사381532,방화2동,0,0,0
958,다사381533,방화2동,0,0,0
959,다사381534,방화2동,0,0,0
960,다사381535,방화2동,0,0,0
961,다사381536,방화2동,0,0,0
962,다사381537,방화2동,0,0,0
963,다사381538,방화2동,0,0,0
964,다사381539,방화2동,0,0,0
965,다사381540,방화2동,0,0,0
966,다사381541,방화2동,0,0,0
967,다사381542,방화2동,0,0,0
968,다사381543,방화2동,0,0,0
969,다사381544,방화2동,0,0,0
970,다사381545,방화2동,0,0,0
971,다사381547,방화2동,0,0,0
972,다사381548,방화2동,0,0,0
973,다사381549,방화2동,0,0,0
974,다사381550,방화2동,0,0,0
975,다사381551,방화2동,0,0,0
976,다사381552,방화2동,0,0,0
977,다사381553,방화2동,0,0,0
978,다사381554,방화2동,0,0,0
979,다사381555,방화2동,0,0,0
980,다사381556,방화2동,0,0,0
981,다사381557,방화2동,0,0,0
982,다사381558,방화2동,0,0,0
983,다사381559,방화2동,0,0,0
984,다사381560,방화2동,0,0,0
985,다사382492,공항동,0,0,0
986,다사382493,공항동,0,0,0
987,다사382494,공항동,0,0,0
988,다사382495,공항동,0,0,0
989,다사382496,공항동,0,0,0
990,다사382497,공항동,0,0,0
991,다사382498,공항동,0,0,0
992,다사382499,공항동,0,0,0
993,다사382500,공항동,0,0,0
994,다사382501,공항동,0,0,0
995,다사382502,공항동,0,0,0
996,다사382503,공항동,0,0,0
997,다사382504,공항동,0,0,0
998,다사382505,공항동,0,0,0
999,다사382506,공항동,0,0,0
1000,다사382507,공항동,0,0,0
1001,다사382508,공항동,0,0,0
1002,다사382509,공항동,0,0,0
1003,다사382510,공항동,0,0,0
1004,다사382511,공항동,0,0,0
1005,다사382512,공항동,0,0,0
1006,다사382513,공항동,0,0,0
1007,다사382514,공항동,0,0,0
1008,다사382515,공항동,0,0,0
1009,다사382516,공항동,0,0,0
1010,다사382517,방화2동,0,0,0
1011,다사382518,방화2동,0,0,0
1012,다사382519,방화2동,0,0,0
1013,다사382520,방화2동,0,0,0
1014,다사382521,방화2동,0,0,0
1015,다사382522,방화2동,0,0,0
1016,다사382523,방화2동,0,0,0
1017,다사382524,방화2동,0,0,0
1018,다사382525,방화2동,0,0,0
1019,다사382526,방화2동,0,0,0
1020,다사382527,방화2동,0,0,0
1021,다사382528,방화2동,0,0,0
1022,다사382529,방화2동,0,0,0
1023,다사382530,방화2동,0,0,0
1024,다사382531,방화2동,0,0,0
1025,다사382532,방화2동,0,0,0
1026,다사382533,방화2동,0,0,0
1027,다사382534,방화2동,0,0,0
1028,다사382535,방화2동,0,0,0
1029,다사382536,방화2동,0,0,0
1030,다사382537,방화2동,0,0,0
1031,다사382538,방화2동,0,0,0
1032,다사382539,방화2동,0,0,0
1033,다사382540,방화2동,0,0,0
1034,다사382541,방화2동,0,0,0
1035,다사382542,방화2동,0,0,0
1036,다사382543,방화2동,0,0,0
1037,다사382544,방화2동,0,0,0
1038,다사382545,방화2동,0,0,0
1039,다사382546,방화2동,0,0,0
1040,다사382547,방화2동,0,0,0
1041,다사382548,방화2동,0,0,0
1042,다사382549,방화2동,0,0,0
1043,다사382550,방화2동,0,0,0
1044,다사382551,방화2동,0,0,0
1045,다사382552,방화2동,0,0,0
1046,다사382553,방화2동,0,0,0
1047,다사382554,방화2동,0,0,0
1048,다사382555,방화2동,0,0,0
1049,다사382556,방화2동,0,0,0
1050,다사382557,방화2동,0,0,0
1051,다사382558,방화2동,0,0,0
1052,다사382559,방화2동,0,0,0
1053,다사382560,방화2동,0,0,0
1054,다사382561,방화2동,0,0,0
1055,다사382562,방화2동,0,0,0
1056,다사383494,공항동,0,0,0
1057,다사383495,공항동,0,0,0
1058,다사383496,공항동,0,0,0
1059,다사383497,공항동,0,0,0
1060,다사383498,공항동,0,0,0
1061,다사383499,공항동,0,0,0
1062,다사383500,공항동,0,0,0
1063,다사383501,공항동,0,0,0
1064,다사383502,공항동,0,0,0
1065,다사383503,공항동,0,0,0
1066,다사383504,공항동,0,0,0
1067,다사383505,공항동,0,0,0
1068,다사383506,공항동,0,0,0
1069,다사383507,공항동,0,0,0
1070,다사383508,공항동,0,0,0
1071,다사383509,공항동,0,0,0
1072,다사383510,공항동,0,0,0
1073,다사383511,공항동,0,0,0
1074,다사383512,공항동,0,0,0
1075,다사383513,공항동,0,0,0
1076,다사383514,공항동,0,0,0
1077,다사383515,공항동,0,0,0
1078,다사383516,공항동,0,0,0
1079,다사383517,방화2동,0,0,0
1080,다사383518,방화2동,0,0,0
1081,다사383519,방화2동,0,0,0
1082,다사383520,방화2동,0,0,0
1083,다사383521,방화2동,0,0,0
1084,다사383522,방화2동,0,0,0
1085,다사383523,방화2동,0,0,0
1086,다사383524,방화2동,0,0,0
1087,다사383525,방화2동,0,0,0
1088,다사383526,방화2동,0,0,0
1089,다사383527,방화2동,0,0,0
1090,다사383528,방화2동,0,0,0
1091,다사383529,방화2동,0,0,0
1092,다사383530,방화2동,0,0,0
1093,다사383531,방화2동,0,0,0
1094,다사383532,방화2동,0,0,0
1095,다사383533,방화2동,0,0,0
1096,다사383534,방화2동,0,0,0
1097,다사383535,방화2동,0,0,0
1098,다사383536,방화2동,0,0,0
1099,다사383537,방화2동,0,0,0
1100,다사383538,방화2동,0,0,0
1101,다사383539,방화2동,0,0,0
1102,다사383540,방화2동,0,0,0
1103,다사383541,방화2동,0,0,0
1104,다사383542,방화2동,0,0,0
1105,다사383543,방화2동,0,0,0
1106,다사383544,방화2동,0,0,0
1107,다사383545,방화2동,0,0,0
1108,다사383546,방화2동,0,0,0
1109,다사383547,방화2동,0,0,0
1110,다사383548,방화2동,0,0,0
1111,다사383549,방화2동,0,0,0
1112,다사383550,방화2동,0,0,0
1113,다사383551,방화2동,0,0,0
1114,다사383552,방화2동,0,0,0
1115,다사383553,방화2동,0,0,0
1116,다사383554,방화2동,0,0,0
1117,다사383555,방화2동,0,0,0
1118,다사383556,방화2동,0,0,0
1119,다사383557,방화2동,0,0,0
1120,다사383558,방화2동,0,0,0
1121,다사383559,방화2동,0,0,0
1122,다사383560,방화2동,0,0,0
1123,다사383561,방화2동,0,0,0
1124,다사383562,방화2동,0,0,0
1125,다사383563,방화2동,0,0,0
1126,다사384495,공항동,0,0,0
1127,다사384496,공항동,0,0,0
1128,다사384497,공항동,0,0,0
1129,다사384498,공항동,0,0,0
1130,다사384499,공항동,0,0,0
1131,다사384500,공항동,0,0,0
1132,다사384501,공항동,0,0,0
1133,다사384502,공항동,0,0,0
1134,다사384503,공항동,0,0,0
1135,다사384504,공항동,0,0,0
1136,다사384505,공항동,0,0,0
1137,다사384506,공항동,0,0,0
1138,다사384507,공항동,0,0,0
1139,다사384508,공항동,0,0,0
1140,다사384509,공항동,0,0,0
1141,다사384510,공항동,0,0,0
1142,다사384511,공항동,0,0,0
1143,다사384512,공항동,0,0,0
1144,다사384513,공항동,0,0,0
1145,다사384514,공항동,0,0,0
1146,다사384515,공항동,0,0,0
1147,다사384516,방화2동,0,0,0
1148,다사384517,방화2동,0,0,0
1149,다사384518,방화2동,0,0,0
1150,다사384519,방화2동,0,0,0
1151,다사384520,방화2동,0,0,0
1152,다사384521,방화2동,0,0,0
1153,다사384522,방화2동,0,0,0
1154,다사384523,방화2동,0,0,0
1155,다사384524,방화2동,0,0,0
1156,다사384525,방화2동,0,0,0
1157,다사384526,방화2동,0,0,0
1158,다사384527,방화2동,0,0,0
1159,다사384528,방화1동,0,0,0
1160,다사384529,방화1동,0,0,0
1161,다사384530,방화1동,0,0,0
1162,다사384531,방화2동,0,0,0
1163,다사384532,방화2동,0,0,0
1164,다사384533,방화2동,0,0,0
1165,다사384534,방화2동,0,0,0
1166,다사384535,방화2동,0,0,0
1167,다사384536,방화2동,0,0,0
1168,다사384537,방화2동,0,0,0
1169,다사384538,방화2동,0,0,0
1170,다사384539,방화2동,0,0,0
1171,다사384540,방화2동,0,0,0
1172,다사384541,방화2동,0,0,0
1173,다사384542,방화2동,0,0,0
1174,다사384543,방화2동,0,0,0
1175,다사384544,방화2동,0,0,0
1176,다사384545,방화2동,0,0,0
1177,다사384546,방화2동,0,0,0
1178,다사384547,방화2동,0,0,0
1179,다사384548,방화2동,0,0,0
1180,다사384549,방화2동,0,0,0
1181,다사384550,방화2동,0,0,0
1182,다사384551,방화2동,0,0,0
1183,다사384552,방화2동,0,0,0
1184,다사384553,방화2동,0,0,0
1185,다사384554,방화2동,0,0,0
1186,다사384555,방화2동,0,0,0
1187,다사384556,방화2동,0,0,0
1188,다사384557,방화2동,0,0,0
1189,다사384558,방화2동,0,0,0
1190,다사384559,방화2동,0,0,0
1191,다사384560,방화2동,0,0,0
1192,다사384561,방화2동,0,0,0
1193,다사384562,방화2동,0,0,0
1194,다사384563,방화2동,0,0,0
1195,다사384564,방화2동,0,0,0
1196,다사385495,공항동,0,0,0
1197,다사385496,공항동,0,0,0
1198,다사385497,공항동,0,0,0
1199,다사385498,공항동,0,0,0
1200,다사385499,공항동,0,0,0
1201,다사385500,공항동,0,0,0
1202,다사385501,공항동,0,0,0
1203,다사385502,공항동,0,0,0
1204,다사385503,공항동,0,0,0
1205,다사385504,공항동,0,0,0
1206,다사385505,공항동,0,0,0
1207,다사385506,공항동,0,0,0
1208,다사385507,공항동,0,0,0
1209,다사385508,공항동,0,0,0
1210,다사385509,공항동,0,0,0
1211,다사385510,공항동,0,0,0
1212,다사385511,공항동,0,0,0
1213,다사385512,공항동,0,0,0
1214,다사385513,공항동,0,0,0
1215,다사385514,공항동,0,0,0
1216,다사385515,공항동,0,0,0
1217,다사385516,방화2동,0,0,0
1218,다사385517,방화2동,0,0,0
1219,다사385518,방화2동,0,0,0
1220,다사385519,방화2동,0,0,0
1221,다사385520,방화2동,0,0,0
1222,다사385521,방화2동,0,0,0
1223,다사385522,방화2동,0,0,0
1224,다사385523,방화2동,0,0,0
1225,다사385524,방화2동,0,0,0
1226,다사385525,방화2동,0,0,0
1227,다사385526,방화2동,0,0,0
1228,다사385527,방화2동,0,0,0
1229,다사385528,방화1동,1,0,0
1230,다사385529,방화1동,1,0,0
1231,다사385530,방화2동,0,0,0
1232,다사385531,방화2동,0,0,0
1233,다사385532,방화2동,0,0,0
1234,다사385533,방화2동,0,0,0
1235,다사385534,방화2동,0,0,0
1236,다사385535,방화2동,0,0,0
1237,다사385536,방화2동,0,0,0
1238,다사385537,방화2동,0,0,0
1239,다사385538,방화2동,0,0,0
1240,다사385539,방화2동,0,0,0
1241,다사385540,방화2동,0,0,0
1242,다사385541,방화2동,0,0,0
1243,다사385542,방화2동,0,0,0
1244,다사385543,방화2동,0,0,0
1245,다사385544,방화2동,0,0,0
1246,다사385545,방화2동,0,0,0
1247,다사385546,방화2동,0,0,0
1248,다사385547,방화2동,0,0,0
1249,다사385548,방화2동,0,0,0
1250,다사385549,방화2동,0,0,0
1251,다사385550,방화2동,0,0,0
1252,다사385551,방화2동,0,0,0
1253,다사385552,방화2동,0,0,0
1254,다사385553,방화2동,0,0,0
1255,다사385554,방화2동,0,0,0
1256,다사385555,방화2동,0,0,0
1257,다사385556,방화2동,0,0,0
1258,다사385557,방화2동,0,0,0
1259,다사385558,방화2동,0,0,0
1260,다사385559,방화2동,0,0,0
1261,다사385560,방화2동,0,0,0
1262,다사385561,방화2동,0,0,0
1263,다사385562,방화2동,0,0,0
1264,다사385563,방화2동,0,0,0
1265,다사386495,공항동,0,0,0
1266,다사386496,공항동,0,0,0
1267,다사386497,공항동,0,0,0
1268,다사386498,공항동,0,0,0
1269,다사386499,공항동,0,0,0
1270,다사386500,공항동,0,0,0
1271,다사386501,공항동,0,0,0
1272,다사386502,공항동,0,0,0
1273,다사386503,공항동,0,0,0
1274,다사386504,공항동,0,0,0
1275,다사386505,공항동,0,0,0
1276,다사386506,공항동,0,0,0
1277,다사386507,공항동,0,0,0
1278,다사386508,공항동,0,0,0
1279,다사386509,공항동,0,0,0
1280,다사386510,공항동,0,0,0
1281,다사386511,공항동,0,0,0
1282,다사386512,공항동,0,0,0
1283,다사386513,공항동,0,0,0
1284,다사386514,공항동,0,0,0
1285,다사386515,공항동,0,0,0
1286,다사386516,방화2동,0,0,0
1287,다사386517,방화2동,0,0,0
1288,다사386518,방화2동,0,0,0
1289,다사386519,방화2동,0,0,0
1290,다사386520,방화2동,0,0,0
1291,다사386521,방화2동,0,0,0
1292,다사386522,방화2동,1,0,0
1293,다사386523,방화2동,1,0,0
1294,다사386524,방화2동,1,0,0
1295,다사386525,방화2동,0,0,0
1296,다사386526,방화2동,1,0,0
1297,다사386526,방화2동,1,0,0
1298,다사386526,방화2동,1,0,0
1299,다사386526,방화2동,1,0,0
1300,다사386526,방화2동,1,0,0
1301,다사386526,방화2동,1,0,0
1302,다사386526,방화2동,1,0,0
1303,다사386526,방화2동,1,0,0
1304,다사386527,방화2동,1,0,0
1305,다사386527,방화2동,1,0,0
1306,다사386527,방화2동,1,0,0
1307,다사386527,방화2동,1,0,0
1308,다사386527,방화2동,1,0,0
1309,다사386527,방화2동,1,0,0
1310,다사386527,방화2동,1,0,0
1311,다사386527,방화2동,1,0,0
1312,다사386528,방화1동,1,0,0
1313,다사386529,방화1동,1,0,0
1314,다사386530,방화3동,0,0,0
1315,다사386531,방화2동,0,0,0
1316,다사386532,방화2동,0,0,0
1317,다사386533,방화2동,0,0,0
1318,다사386534,방화2동,0,0,0
1319,다사386535,방화2동,0,0,0
1320,다사386536,방화2동,0,0,0
1321,다사386537,방화2동,0,0,0
1322,다사386538,방화2동,0,0,0
1323,다사386539,방화2동,0,0,0
1324,다사386540,방화2동,0,0,0
1325,다사386541,방화2동,0,0,0
1326,다사386542,방화2동,0,0,0
1327,다사386543,방화2동,0,0,0
1328,다사386544,방화2동,0,0,0
1329,다사386545,방화2동,0,0,0
1330,다사386546,방화2동,0,0,0
1331,다사386547,방화2동,0,0,0
1332,다사386548,방화2동,0,0,0
1333,다사386549,방화2동,0,0,0
1334,다사386550,방화2동,0,0,0
1335,다사386551,방화2동,0,0,0
1336,다사386552,방화2동,0,0,0
1337,다사386553,방화2동,0,0,0
1338,다사386554,방화2동,0,0,0
1339,다사386555,방화2동,0,0,0
1340,다사386556,방화2동,0,0,0
1341,다사386557,방화2동,0,0,0
