gid,lon,lat
다사632539,127.0837624000,37.5842074000
다사634532,127.0860625000,37.5779060500
다사642534,127.0951127000,37.5797401400
다사645548,127.0984425000,37.5923703800
다사647567,127.1006164000,37.6095033200
다사623572,127.0733992000,37.6139147900
다사628555,127.0791508000,37.5986125900
다사646558,127.0995269000,37.6013875300
다사629530,127.0804101000,37.5760834000
다사634528,127.0860824000,37.5743007200
다사633559,127.0847948000,37.6022379600
다사624554,127.0746247000,37.5976950200
다사621552,127.0712366000,37.5958800700
다사635546,127.0871253000,37.5905286400
다사651555,127.1052055000,37.5987026200
다사631545,127.0825996000,37.5896113800
다사639533,127.0917200000,37.5788271000
다사640575,127.0926462000,37.6166868300
다사651574,127.1051149000,37.6158278700
다사652569,127.1062718000,37.6113250100
다사624559,127.0745990000,37.6022016500
다사630563,127.0813760000,37.6058312600
다사626574,127.0767882000,37.6157296800
다사639534,127.0917151000,37.5797284300
다사639541,127.0916807000,37.5860377500
다사631576,127.0824434000,37.6175525100
다사631562,127.0825140000,37.6049339500
다사632544,127.0837373000,37.5887140500
다사644562,127.0972418000,37.6049851300
다사632554,127.0836871000,37.5977273300
다사644542,127.0973389000,37.5869585400
다사648545,127.1018550000,37.5896779000
다사641553,127.0938871000,37.5968615300
다사647564,127.1006308000,37.6067993400
다사651554,127.1052102000,37.5978012900
다사630561,127.0813861000,37.6040286100
다사634575,127.0858477000,37.6166631600
다사642574,127.0949173000,37.6157933000
다사652555,127.1063383000,37.5987064000
다사636560,127.0881884000,37.6031512000
다사645557,127.0983989000,37.6004823500
다사653558,127.1074569000,37.6014141700
다사627562,127.0779823000,37.6049178300
다사640543,127.0928035000,37.5878443200
다사628525,127.0793030000,37.5715727100
다사642553,127.0950199000,37.5968654200
다사648559,127.1017878000,37.6022965200
다사640558,127.0927298000,37.6013642700
다사649546,127.1029829000,37.5905830500
다사628557,127.0791406000,37.6004152400
다사623552,127.0735022000,37.5958882800
다사640535,127.0928427000,37.5806336800
다사621550,127.0712470000,37.5940774200
다사633526,127.0849600000,37.5724940900
다사634551,127.0859676000,37.5950313200
다사637536,127.0894402000,37.5815232400
다사646552,127.0995559000,37.5959795500
다사643547,127.0961819000,37.5914613200
다사636558,127.0881984000,37.6013485400
다사645547,127.0984473000,37.5914690500
다사645552,127.0984231000,37.5959757000
다사631559,127.0825291000,37.6022299700
다사627554,127.0780231000,37.5977072200
다사646560,127.0995172000,37.6031901800
다사636533,127.0883225000,37.5788153000
다사652575,127.1062433000,37.6167329800
다사624574,127.0745220000,37.6157215300
다사641544,127.0939312000,37.5887495600
다사627541,127.0780892000,37.5859899500
다사642541,127.0950785000,37.5860494600
다사631541,127.0826197000,37.5860060600
다사634554,127.0859526000,37.5977353000
다사624562,127.0745836000,37.6049056300
다사631554,127.0825543000,37.5977233300
다사646549,127.0995704000,37.5932755600
다사632563,127.0836418000,37.6058392800
다사645536,127.0985006000,37.5815544100
다사653561,127.1074427000,37.6041181600
다사637538,127.0894303000,37.5833259000
다사645560,127.0983844000,37.6031863300
다사626554,127.0768903000,37.5977031600
다사630532,127.0815325000,37.5778900800
다사634578,127.0858327000,37.6193671400
다사629562,127.0802482000,37.6049259100
다사633533,127.0849250000,37.5788034000
다사641551,127.0938969000,37.5950588700
다사638535,127.0905777000,37.5806258400
다사626570,127.0768086000,37.6121243800
다사630552,127.0814316000,37.5959166600
다사640545,127.0927936000,37.5896469900
다사636555,127.0882133000,37.5986445600
다사656572,127.1107897000,37.6140440300
다사625548,127.0757882000,37.5922911300
다사633555,127.0848148000,37.5986326500
다사629537,127.0803747000,37.5823927100
다사635524,127.0872348000,37.5706993600
다사645550,127.0984328000,37.5941730400
다사630570,127.0813406000,37.6121405400
다사635544,127.0871352000,37.5887259800
다사647558,127.1006598000,37.6013913600
다사639550,127.0916363000,37.5941497200
다사643555,127.0961430000,37.5986719600
다사626545,127.0769362000,37.5895912100
다사637548,127.0893808000,37.5923392000
다사651569,127.1051388000,37.6113212300
다사625567,127.0756909000,37.6094163300
다사627559,127.0779976000,37.6022138500
다사632574,127.0835866000,37.6157538600
다사640556,127.0927396000,37.5995616100
다사647560,127.1006501000,37.6031940200
다사643562,127.0961088000,37.6049812600
다사632529,127.0838125000,37.5751940900
다사625554,127.0757575000,37.5976991000
다사641558,127.0938626000,37.6013681700
다사628566,127.0790949000,37.6085271800
다사633537,127.0849050000,37.5824087300
다사638536,127.0905727000,37.5815271700
다사648570,127.1017349000,37.6122111300
다사636539,127.0882927000,37.5842232900
다사627538,127.0781045000,37.5832859700
다사644551,127.0972952000,37.5950705100
다사636532,127.0883275000,37.5779139700
다사639531,127.0917299000,37.5770244400
다사640536,127.0928378000,37.5815350100
다사631553,127.0825593000,37.5968220000
다사641570,127.0938038000,37.6121841000
다사626565,127.0768341000,37.6076177500
다사626560,127.0768596000,37.6031111200
다사634556,127.0859427000,37.5995379600
다사647565,127.1006260000,37.6077006700
다사628563,127.0791102000,37.6058232000
다사629544,127.0803393000,37.5887020200
다사645559,127.0983892000,37.6022850000
다사647547,127.1007127000,37.5914767300
다사624549,127.0746503000,37.5931883800
다사639532,127.0917250000,37.5779257700
다사644539,127.0973535000,37.5842545400
다사638548,127.0905135000,37.5923431400
다사623564,127.0734404000,37.6067041900
다사652571,127.1062623000,37.6131276700
다사657558,127.1119883000,37.6014291500
다사629552,127.0802988000,37.5959126400
다사633557,127.0848048000,37.6004353100
다사653571,127.1073953000,37.6131314400
다사655572,127.1096567000,37.6140402900
다사629529,127.0804152000,37.5751820700
다사630536,127.0815123000,37.5814954000
다사631551,127.0825694000,37.5950193500
다사628551,127.0791711000,37.5950072800
다사648542,127.1018695000,37.5869739000
다사634539,127.0860275000,37.5842153700
다사636548,127.0882480000,37.5923352600
다사639557,127.0916019000,37.6004590200
다사625543,127.0758138000,37.5877844900
다사641567,127.0938185000,37.6094801200
다사645544,127.0984619000,37.5887650600
다사627545,127.0780689000,37.5895952700
다사628540,127.0792269000,37.5850926700
다사641572,127.0937940000,37.6139867500
다사644543,127.0973341000,37.5878598700
다사649548,127.1029734000,37.5923857100
다사623554,127.0734919000,37.5976909300
다사642545,127.0950590000,37.5896547800
다사636556,127.0882083000,37.5995458900
다사639563,127.0915723000,37.6058669900
다사625562,127.0757165000,37.6049097100
다사630560,127.0813912000,37.6031272800
다사651558,127.1051912000,37.6014066100
다사623573,127.0733941000,37.6148161100
다사628529,127.0792827000,37.5751780400
다사657573,127.1119181000,37.6149490900
다사635549,127.0871103000,37.5932326300
다사643554,127.0961478000,37.5977706300
다사634555,127.0859477000,37.5986366300
다사648543,127.1018647000,37.5878752400
다사635559,127.0870605000,37.6022459100
다사643536,127.0962355000,37.5815466800
다사642550,127.0950346000,37.5941614300
다사637570,127.0892718000,37.6121684100
다사643535,127.0962404000,37.5806453500
다사644547,127.0973146000,37.5914651900
다사646574,127.0994496000,37.6158087700
다사637535,127.0894451000,37.5806219100
다사638575,127.0903800000,37.6166789800
다사640548,127.0927789000,37.5923509800
다사642542,127.0950736000,37.5869507900
다사644555,127.0972758000,37.5986758300
다사626564,127.0768392000,37.6067164300
다사636557,127.0882033000,37.6004472100
다사629525,127.0804354000,37.5715767400
다사633547,127.0848549000,37.5914220200
다사630546,127.0814618000,37.5905086900
다사632551,127.0837021000,37.5950233500
다사642540,127.0950834000,37.5851481300
다사629566,127.0802279000,37.6085312200
다사647572,127.1005923000,37.6140099600
다사633578,127.0846996000,37.6193631600
다사647552,127.1006887000,37.5959833900
다사628568,127.0790848000,37.6103298300
다사636575,127.0881139000,37.6166710900
다사652558,127.1063240000,37.6014103900
다사630531,127.0815375000,37.5769887500
다사624550,127.0746452000,37.5940897100
다사646576,127.0994399000,37.6176114300
다사646545,127.0995897000,37.5896702400
다사634537,127.0860375000,37.5824127000
다사627572,127.0779314000,37.6139310900
다사634553,127.0859576000,37.5968339700
다사635560,127.0870556000,37.6031472400
다사638541,127.0905480000,37.5860338300
다사643568,127.0960796000,37.6103892200
다사624543,127.0746811000,37.5877804200
다사633541,127.0848849000,37.5860140500
다사635535,127.0871800000,37.5806140100
다사635541,127.0871502000,37.5860219900
다사648555,127.1018070000,37.5986912000
다사648577,127.1017013000,37.6185204200
다사641560,127.0938528000,37.6031708300
다사645570,127.0983359000,37.6121996100
다사652564,127.1062955000,37.6068183700
다사627564,127.0779722000,37.6067204800
다사651560,127.1051817000,37.6032092700
다사634552,127.0859626000,37.5959326500
다사646543,127.0995994000,37.5878675700
다사624570,127.0745426000,37.6121162300
다사647562,127.1006405000,37.6049966800
다사623553,127.0734970000,37.5967896000
다사629532,127.0804000000,37.5778860600
다사638573,127.0903899000,37.6148763300
다사658565,127.1130885000,37.6077421800
다사633540,127.0848899000,37.5851127200
다사628571,127.0790695000,37.6130338100
다사645569,127.0983407000,37.6112982900
다사627569,127.0779467000,37.6112271100
다사636527,127.0883523000,37.5734073100
다사637547,127.0893857000,37.5914378700
다사635558,127.0870655000,37.6013445800
다사645574,127.0983165000,37.6158049200
다사622544,127.0724107000,37.5886735600
다사630567,127.0813558000,37.6094365700
다사631526,127.0826952000,37.5724861000
다사646568,127.0994786000,37.6104008100
다사631574,127.0824535000,37.6157498600
다사632549,127.0837122000,37.5932206900
다사646573,127.0994544000,37.6149074500
다사627544,127.0780740000,37.5886939400
다사642548,127.0950443000,37.5923587700
다사631543,127.0826096000,37.5878087200
다사625540,127.0758291000,37.5850805100
다사642547,127.0950492000,37.5914574400
다사633532,127.0849300000,37.5779020700
다사634560,127.0859227000,37.6031432700
다사653557,127.1074616000,37.6005128400
다사654556,127.1085992000,37.5996152700
다사623548,127.0735228000,37.5922829700
다사634549,127.0859776000,37.5932286600
다사649549,127.1029686000,37.5932870400
다사624571,127.0745374000,37.6130175500
다사629541,127.0803545000,37.5859980300
다사635536,127.0871751000,37.5815153400
다사628542,127.0792168000,37.5868953200
다사643558,127.0961283000,37.6013759400
다사648546,127.1018502000,37.5905792300
다사623556,127.0734816000,37.5994935800
다사636544,127.0882679000,37.5887299400
다사656574,127.1107803000,37.6158466900
다사633536,127.0849100000,37.5815074000
다사638561,127.0904493000,37.6040604100
다사640574,127.0926511000,37.6157855000
다사638550,127.0905036000,37.5941458000
다사645545,127.0984570000,37.5896663900
다사642538,127.0950932000,37.5833454600
다사628548,127.0791863000,37.5923033000
다사638562,127.0904443000,37.6049617400
다사636536,127.0883076000,37.5815193000
다사641546,127.0939214000,37.5905522200
다사644563,127.0972369000,37.6058864600
다사635532,127.0871950000,37.5779100200
다사648573,127.1017205000,37.6149151200
다사634531,127.0860675000,37.5770047200
다사636534,127.0883175000,37.5797166300
다사636529,127.0883424000,37.5752099800
다사632535,127.0837824000,37.5806020800
다사643575,127.0960455000,37.6166985100
다사625545,127.0758035000,37.5895871500
다사631534,127.0826549000,37.5796967500
다사627570,127.0779416000,37.6121284400
다사660559,127.1153822000,37.6023416100
다사631560,127.0825240000,37.6031313000
다사630539,127.0814972000,37.5841993900
다사628565,127.0791000000,37.6076258600
다사644552,127.0972903000,37.5959718400
다사629557,127.0802735000,37.6004192800
다사631540,127.0826247000,37.5851047300
다사644564,127.0972320000,37.6067877900
다사653577,127.1073669000,37.6185394100
다사626552,127.0769005000,37.5959005100
다사622545,127.0724055000,37.5895748900
다사627543,127.0780790000,37.5877926100
다사636528,127.0883473000,37.5743086400
다사656577,127.1107662000,37.6185506700
다사629568,127.0802178000,37.6103338700
다사650549,127.1041013000,37.5932908400
다사624573,127.0745271000,37.6148202000
다사635556,127.0870755000,37.5995419300
다사631558,127.0825341000,37.6013286400
다사641564,127.0938332000,37.6067761400
다사622555,127.0723539000,37.5985881600
다사629528,127.0804202000,37.5742807400
다사627550,127.0780434000,37.5941019100
다사637531,127.0894649000,37.5770165800
다사635537,127.0871701000,37.5824166700
다사623557,127.0734765000,37.6003949100
다사629536,127.0803798000,37.5814913800
다사656576,127.1107709000,37.6176493500
다사635526,127.0872248000,37.5725020300
다사632577,127.0835715000,37.6184578400
다사653573,127.1073858000,37.6149341000
다사628545,127.0792015000,37.5895993100
다사634559,127.0859277000,37.6022419400
다사637550,127.0893709000,37.5941418600
다사644561,127.0972466000,37.6040838000
다사623567,127.0734250000,37.6094081700
다사630573,127.0813255000,37.6148445200
다사639547,127.0916511000,37.5914457300
다사642559,127.0949906000,37.6022733900
다사634550,127.0859726000,37.5941299900
다사638534,127.0905826000,37.5797245100
다사624560,127.0745939000,37.6031029800
다사624566,127.0745631000,37.6085109300
다사633561,127.0847848000,37.6040406200
다사649559,127.1029207000,37.6023003400
다사655560,127.1097132000,37.6032243400
다사631577,127.0824384000,37.6184538300
다사632546,127.0837272000,37.5905167100
다사631571,127.0824686000,37.6130458800
다사630571,127.0813356000,37.6130418700
